,State,Year,Quater,Transacion_type,hover_count,hover_amount
3501,punjab,2021,4,sangrur district,1205039,3205553098.0632915
3502,punjab,2021,4,jalandhar district,3218973,7030833843.587089
3503,punjab,2021,4,bathinda district,2056317,4674339276.828988
3504,punjab,2021,4,kapurthala district,1175355,2110713842.5000901
3505,punjab,2021,4,firozepur district,873797,2296641050.612264
3506,punjab,2021,4,gurdaspur district,1063972,2953340265.967179
3507,punjab,2021,4,amritsar district,3576353,8606940269.65073
3508,punjab,2021,4,faridkot district,566020,1451743775.3929482
3509,punjab,2021,4,hoshiarpur district,1126456,2635348134.766356
3510,punjab,2021,4,moga district,606632,1577207232.1698253
3511,punjab,2022,4,shahid bhagat singh nagar district,494561,1036326150.1465516
3512,punjab,2022,4,fazilka district,2704233,5829795275.137226
3513,punjab,2022,4,barnala district,585335,1434862340.6905954
3514,punjab,2022,4,mansa district,769910,1876731923.1424594
3515,punjab,2022,4,ludhiana district,33298864,57521708592.127266
3516,punjab,2022,4,sri muktsar sahib district,1009512,2402195509.732108
3517,punjab,2022,4,patiala district,5290182,10462961913.338879
3518,punjab,2022,4,pathankot district,1988527,3988014816.413114
3519,punjab,2022,4,fatehgarh sahib district,1225324,2113673021.265589
3520,punjab,2022,4,rupnagar district,1414580,2451007584.2788887
3521,punjab,2022,4,tarn taran district,1330967,3910778998.784025
3522,punjab,2022,4,sas nagar district,13686435,18113344764.852985
3523,punjab,2022,4,sangrur district,2004123,4766598735.8214445
3524,punjab,2022,4,jalandhar district,5556816,10699280684.068102
3525,punjab,2022,4,bathinda district,3201266,6432660306.980121
3526,punjab,2022,4,kapurthala district,3514599,3945783181.7842913
3527,punjab,2022,4,firozepur district,1446886,3366846951.55657
3528,punjab,2022,4,gurdaspur district,1880141,4605541778.647883
3529,punjab,2022,4,amritsar district,6049600,13743135320.995771
3530,punjab,2022,4,faridkot district,1155081,2440606872.510115
3531,punjab,2022,4,hoshiarpur district,2110456,4366867188.489857
3532,punjab,2022,4,moga district,1117782,2598705267.174854
3533,punjab,2023,4,shahid bhagat singh nagar district,1123770,2021751538.0
3534,punjab,2023,4,fazilka district,5456891,10527432082.0
3535,punjab,2023,4,barnala district,1284800,2602695575.0
3536,punjab,2023,4,mansa district,1334612,2878010722.0
3537,punjab,2023,4,ludhiana district,29131325,45277102986.0
3538,punjab,2023,4,sri muktsar sahib district,2045694,4151197290.0
3539,punjab,2023,4,patiala district,8999714,15616650177.0
3540,punjab,2023,4,pathankot district,4549073,7819150106.0
3541,punjab,2023,4,fatehgarh sahib district,2845045,4084017108.0
3542,punjab,2023,4,rupnagar district,2930134,4530666398.0
3543,punjab,2023,4,tarn taran district,3037536,7777824182.0
3544,punjab,2023,4,sas nagar district,25135447,27479968336.0
3545,punjab,2023,4,sangrur district,4019832,8192226833.0
3546,punjab,2023,4,jalandhar district,10055008,16663883512.0
3547,punjab,2023,4,bathinda district,6390967,10839611189.0
3548,punjab,2023,4,kapurthala district,6930286,6648655548.0
3549,punjab,2023,4,firozepur district,2984805,5895244377.0
3550,punjab,2023,4,gurdaspur district,4299685,9265478448.0
3551,punjab,2023,4,amritsar district,11560351,23067243188.0
3552,punjab,2023,4,faridkot district,1651401,3362136822.0
3553,punjab,2023,4,hoshiarpur district,4336445,7936122207.0
3554,punjab,2023,4,moga district,2126174,4502393541.0
3555,punjab,2024,4,fazilka district,6702859,11019891129.0
3556,punjab,2024,4,barnala district,1814295,3221681983.0
3557,punjab,2024,4,mansa district,1769205,3281217377.0
3558,punjab,2024,4,ludhiana district,42886520,57812627135.0
3559,punjab,2024,4,sri muktsar sahib district,2763168,5018568431.0
3560,punjab,2024,4,patiala district,12735792,18858856263.0
3561,punjab,2024,4,pathankot district,6273187,9761094256.0
3562,punjab,2024,4,fatehgarh sahib district,4254451,5499736593.0
3563,punjab,2024,4,rupnagar district,4056489,5719430131.0
3564,punjab,2024,4,tarn taran district,4200421,9617318837.0
3565,punjab,2024,4,sas nagar district,33581261,34532810874.0
3566,punjab,2024,4,sangrur district,3805580,6858852442.0
3567,punjab,2024,4,jalandhar district,14880101,21671210961.0
3568,punjab,2024,4,bathinda district,9137826,13643478428.0
3569,punjab,2024,4,kapurthala district,8482011,8624136499.0
3570,punjab,2024,4,gurdaspur district,6212890,11758112263.0
3571,punjab,2024,4,amritsar district,16346749,28740230644.0
3572,punjab,2024,4,shaheed bhagat singh nagar district,1681273,2648669691.0
3573,punjab,2024,4,ferozepur district,4520210,7881377399.0
3574,punjab,2024,4,faridkot district,2216669,3881252328.0
3575,punjab,2024,4,malerkotla district,1692722,2945957270.0
3576,punjab,2024,4,hoshiarpur district,6587313,10763106680.0
3577,punjab,2024,4,moga district,2908228,5366034418.0
